GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,21900774,25,201935,James Harden,1610612745,Houston Rockets,1,9,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,218,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,71,201935,James Harden,1610612745,Houston Rockets,1,6,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,120,232,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,122,201935,James Harden,1610612745,Houston Rockets,1,2,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,56,110,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,126,201935,James Harden,1610612745,Houston Rockets,1,2,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,202,169,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,134,201935,James Harden,1610612745,Houston Rockets,1,1,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-1,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,206,201935,James Harden,1610612745,Houston Rockets,2,9,22,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,1,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,215,201935,James Harden,1610612745,Houston Rockets,2,8,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,231,201935,James Harden,1610612745,Houston Rockets,2,7,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-114,247,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,237,201935,James Harden,1610612745,Houston Rockets,2,6,25,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-29,256,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,249,201935,James Harden,1610612745,Houston Rockets,2,4,39,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-79,231,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,270,201935,James Harden,1610612745,Houston Rockets,2,3,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,6,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,284,201935,James Harden,1610612745,Houston Rockets,2,2,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,165,211,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,322,201935,James Harden,1610612745,Houston Rockets,3,11,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-5,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,377,201935,James Harden,1610612745,Houston Rockets,3,7,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,190,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,392,201935,James Harden,1610612745,Houston Rockets,3,6,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,39,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,413,201935,James Harden,1610612745,Houston Rockets,3,5,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,76,243,1,1,20200207,PHX,HOU
Shot Chart Detail,21900774,425,201935,James Harden,1610612745,Houston Rockets,3,3,55,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,2,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,438,201935,James Harden,1610612745,Houston Rockets,3,3,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-132,236,1,0,20200207,PHX,HOU
Shot Chart Detail,21900774,442,201935,James Harden,1610612745,Houston Rockets,3,2,36,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,28,1,0,20200207,PHX,HOU
Shot Chart Detail,21900790,13,201935,James Harden,1610612745,Houston Rockets,1,10,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,14,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,39,201935,James Harden,1610612745,Houston Rockets,1,8,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-57,267,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,51,201935,James Harden,1610612745,Houston Rockets,1,5,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,68,201935,James Harden,1610612745,Houston Rockets,1,5,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,68,277,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,88,201935,James Harden,1610612745,Houston Rockets,1,3,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,95,247,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,97,201935,James Harden,1610612745,Houston Rockets,1,2,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-9,256,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,174,201935,James Harden,1610612745,Houston Rockets,2,9,29,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,188,201935,James Harden,1610612745,Houston Rockets,2,8,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-122,224,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,214,201935,James Harden,1610612745,Houston Rockets,2,7,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,14,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,225,201935,James Harden,1610612745,Houston Rockets,2,5,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,214,136,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,250,201935,James Harden,1610612745,Houston Rockets,2,3,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,84,260,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,252,201935,James Harden,1610612745,Houston Rockets,2,3,30,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-145,225,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,270,201935,James Harden,1610612745,Houston Rockets,2,2,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-5,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,306,201935,James Harden,1610612745,Houston Rockets,2,0,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,25,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,324,201935,James Harden,1610612745,Houston Rockets,3,11,25,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,33,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,363,201935,James Harden,1610612745,Houston Rockets,3,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,69,253,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,376,201935,James Harden,1610612745,Houston Rockets,3,7,8,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-145,217,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,398,201935,James Harden,1610612745,Houston Rockets,3,5,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,34,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,400,201935,James Harden,1610612745,Houston Rockets,3,5,18,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,423,201935,James Harden,1610612745,Houston Rockets,3,2,55,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,62,141,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,426,201935,James Harden,1610612745,Houston Rockets,3,2,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,201,191,1,0,20200209,HOU,UTA
Shot Chart Detail,21900790,534,201935,James Harden,1610612745,Houston Rockets,4,8,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-7,265,1,1,20200209,HOU,UTA
Shot Chart Detail,21900790,559,201935,James Harden,1610612745,Houston Rockets,4,6,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,3,260,1,0,20200209,HOU,UTA
Shot Chart Detail,21900806,9,201935,James Harden,1610612745,Houston Rockets,1,11,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-38,257,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,18,201935,James Harden,1610612745,Houston Rockets,1,10,52,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,50,201935,James Harden,1610612745,Houston Rockets,1,7,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,34,260,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,53,201935,James Harden,1610612745,Houston Rockets,1,6,42,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,258,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,115,201935,James Harden,1610612745,Houston Rockets,1,2,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-177,200,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,233,201935,James Harden,1610612745,Houston Rockets,2,6,58,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,38,260,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,278,201935,James Harden,1610612745,Houston Rockets,2,3,38,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,28,272,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,298,201935,James Harden,1610612745,Houston Rockets,2,2,29,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,31,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,303,201935,James Harden,1610612745,Houston Rockets,2,2,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,78,258,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,381,201935,James Harden,1610612745,Houston Rockets,3,8,27,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-17,48,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,391,201935,James Harden,1610612745,Houston Rockets,3,7,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,195,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,408,201935,James Harden,1610612745,Houston Rockets,3,6,6,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,220,134,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,419,201935,James Harden,1610612745,Houston Rockets,3,5,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,54,258,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,422,201935,James Harden,1610612745,Houston Rockets,3,4,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-3,269,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,444,201935,James Harden,1610612745,Houston Rockets,3,2,50,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-127,247,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,459,201935,James Harden,1610612745,Houston Rockets,3,1,48,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,128,1,0,20200211,HOU,BOS
Shot Chart Detail,21900806,551,201935,James Harden,1610612745,Houston Rockets,4,9,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,173,179,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,672,201935,James Harden,1610612745,Houston Rockets,4,1,56,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-17,262,1,1,20200211,HOU,BOS
Shot Chart Detail,21900806,674,201935,James Harden,1610612745,Houston Rockets,4,1,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-22,300,1,0,20200211,HOU,BOS
Shot Chart Detail,21900825,9,201935,James Harden,1610612745,Houston Rockets,1,11,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,185,205,1,1,20200220,GSW,HOU
Shot Chart Detail,21900825,42,201935,James Harden,1610612745,Houston Rockets,1,8,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,99,248,1,1,20200220,GSW,HOU
Shot Chart Detail,21900825,62,201935,James Harden,1610612745,Houston Rockets,1,6,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,165,222,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,128,201935,James Harden,1610612745,Houston Rockets,1,2,29,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,1,96,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,210,201935,James Harden,1610612745,Houston Rockets,2,8,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,171,257,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,239,201935,James Harden,1610612745,Houston Rockets,2,5,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-160,229,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,278,201935,James Harden,1610612745,Houston Rockets,2,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,82,279,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,296,201935,James Harden,1610612745,Houston Rockets,2,1,30,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,7,45,1,1,20200220,GSW,HOU
Shot Chart Detail,21900825,312,201935,James Harden,1610612745,Houston Rockets,2,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-136,248,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,355,201935,James Harden,1610612745,Houston Rockets,3,8,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,27,1,1,20200220,GSW,HOU
Shot Chart Detail,21900825,394,201935,James Harden,1610612745,Houston Rockets,3,6,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,172,228,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,439,201935,James Harden,1610612745,Houston Rockets,3,3,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,76,286,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,457,201935,James Harden,1610612745,Houston Rockets,3,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,21,1,1,20200220,GSW,HOU
Shot Chart Detail,21900825,460,201935,James Harden,1610612745,Houston Rockets,3,1,26,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-132,273,1,1,20200220,GSW,HOU
Shot Chart Detail,21900825,479,201935,James Harden,1610612745,Houston Rockets,3,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,163,233,1,0,20200220,GSW,HOU
Shot Chart Detail,21900825,483,201935,James Harden,1610612745,Houston Rockets,3,0,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,167,221,1,0,20200220,GSW,HOU
Shot Chart Detail,21900841,24,201935,James Harden,1610612745,Houston Rockets,1,9,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,-4,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,38,201935,James Harden,1610612745,Houston Rockets,1,7,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,45,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,40,201935,James Harden,1610612745,Houston Rockets,1,7,53,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,46,201935,James Harden,1610612745,Houston Rockets,1,7,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,68,253,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,57,201935,James Harden,1610612745,Houston Rockets,1,6,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,29,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,104,201935,James Harden,1610612745,Houston Rockets,1,3,41,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,230,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,107,201935,James Harden,1610612745,Houston Rockets,1,3,19,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,8,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,233,201935,James Harden,1610612745,Houston Rockets,2,6,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,241,201935,James Harden,1610612745,Houston Rockets,2,5,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,215,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,252,201935,James Harden,1610612745,Houston Rockets,2,4,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,3,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,296,201935,James Harden,1610612745,Houston Rockets,2,0,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,1,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,326,201935,James Harden,1610612745,Houston Rockets,3,10,45,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,38,291,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,344,201935,James Harden,1610612745,Houston Rockets,3,9,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,18,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,350,201935,James Harden,1610612745,Houston Rockets,3,8,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,116,236,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,363,201935,James Harden,1610612745,Houston Rockets,3,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-63,252,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,394,201935,James Harden,1610612745,Houston Rockets,3,5,18,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,76,256,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,408,201935,James Harden,1610612745,Houston Rockets,3,4,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-127,251,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,416,201935,James Harden,1610612745,Houston Rockets,3,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,222,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,437,201935,James Harden,1610612745,Houston Rockets,3,2,31,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,577,201935,James Harden,1610612745,Houston Rockets,4,5,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,18,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,592,201935,James Harden,1610612745,Houston Rockets,4,4,26,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-67,253,1,0,20200222,UTA,HOU
Shot Chart Detail,21900841,617,201935,James Harden,1610612745,Houston Rockets,4,2,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,40,260,1,1,20200222,UTA,HOU
Shot Chart Detail,21900841,630,201935,James Harden,1610612745,Houston Rockets,4,0,40,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-14,-48,1,0,20200222,UTA,HOU
Shot Chart Detail,21900853,13,201935,James Harden,1610612745,Houston Rockets,1,11,24,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,-10,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,43,201935,James Harden,1610612745,Houston Rockets,1,8,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,39,1,0,20200224,HOU,NYK
Shot Chart Detail,21900853,81,201935,James Harden,1610612745,Houston Rockets,1,6,28,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,162,215,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,84,201935,James Harden,1610612745,Houston Rockets,1,6,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-36,273,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,118,201935,James Harden,1610612745,Houston Rockets,1,3,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,18,1,0,20200224,HOU,NYK
Shot Chart Detail,21900853,124,201935,James Harden,1610612745,Houston Rockets,1,3,26,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,0,20200224,HOU,NYK
Shot Chart Detail,21900853,131,201935,James Harden,1610612745,Houston Rockets,1,2,36,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,6,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,211,201935,James Harden,1610612745,Houston Rockets,2,8,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,1,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,227,201935,James Harden,1610612745,Houston Rockets,2,7,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,118,1,0,20200224,HOU,NYK
Shot Chart Detail,21900853,231,201935,James Harden,1610612745,Houston Rockets,2,6,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,31,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,262,201935,James Harden,1610612745,Houston Rockets,2,4,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-232,118,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,270,201935,James Harden,1610612745,Houston Rockets,2,4,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,4,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,281,201935,James Harden,1610612745,Houston Rockets,2,3,14,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,293,201935,James Harden,1610612745,Houston Rockets,2,2,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,81,256,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,295,201935,James Harden,1610612745,Houston Rockets,2,2,2,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,7,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,316,201935,James Harden,1610612745,Houston Rockets,2,0,15,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,10,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,335,201935,James Harden,1610612745,Houston Rockets,3,11,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,169,260,1,0,20200224,HOU,NYK
Shot Chart Detail,21900853,374,201935,James Harden,1610612745,Houston Rockets,3,8,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,1,20200224,HOU,NYK
Shot Chart Detail,21900853,401,201935,James Harden,1610612745,Houston Rockets,3,6,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,101,272,1,0,20200224,HOU,NYK
Shot Chart Detail,21900853,405,201935,James Harden,1610612745,Houston Rockets,3,5,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,9,1,0,20200224,HOU,NYK
